DIPP-MOTION XYGraphData,,,,,,,,
Info,,,,,,,,
[ポイント_X_座標値] - [ポイント_Y_座標値],,,,,,,,
横軸単位,mm,,,,,,,
縦軸単位,mm,,,,,,,
系列名,[1]P 1,[2]P 2,[3]P 3,[4]P 4,,,,
色,255,65280,16711680,65535,,,,
時間,P 1(X),P 1(Y),P 2(X),P 2(Y),P 3(X),P 3(Y),P 4(X),P 4(Y)
2.895,-1.48E-11,1.53E-12,-49.2724351,-211.6197619,-122.9034484,-315.1147753,-91.48296802,-322.3105329
2.896,1.57E-11,1.90E-12,-49.73053924,-211.3825611,-124.1073823,-314.5679176,-92.6705015,-321.8420638
2.897,1.30E-11,-1.51E-12,-50.25737623,-211.1096364,-125.3615313,-313.9846698,-93.8845628,-321.3523993
2.898,5.23E-12,1.42E-12,-50.33565424,-210.9583944,-126.1489339,-313.5228583,-94.61259051,-320.9949958
2.899,9.09E-13,-4.12E-13,-51.1359311,-210.5735522,-127.6404784,-312.8276203,-96.02987283,-320.4106204
2.9,-2.50E-12,5.40E-13,-51.63134846,-210.3014801,-128.8096368,-312.245746,-97.11428182,-319.9416936
2.901,-2.96E-12,-1.73E-12,-52.0961145,-210.0416862,-129.9309477,-311.6771633,-98.1459474,-319.4848283
2.902,-2.50E-12,2.56E-13,-52.57020532,-209.7530574,-131.0447175,-311.081179,-99.16265314,-318.9969084
2.903,8.87E-12,4.83E-13,-53.11104055,-209.4781627,-132.2086962,-310.5007823,-100.2214147,-318.5201767
2.904,-1.48E-12,9.09E-13,-53.56047502,-209.244657,-133.2650691,-309.9640477,-101.1636828,-318.081962
2.905,1.00E-11,4.26E-14,-54.11784303,-208.9476233,-134.415425,-309.365607,-102.1883878,-317.5770212
2.906,-1.09E-11,-2.34E-12,-54.71576483,-208.6676915,-135.5900557,-308.7883045,-103.2288206,-317.087597
2.907,-2.96E-12,-4.14E-12,-55.27133967,-208.3867499,-136.7068386,-308.2130199,-104.203176,-316.5942901
2.908,1.09E-11,-1.68E-12,-55.87958201,-208.0873783,-137.8627375,-307.6233904,-105.208735,-316.0804586
2.909,1.14E-12,2.98E-13,-56.4712919,-207.8260532,-138.9905019,-307.0769496,-106.1785644,-315.6033573
2.91,-1.41E-11,-7.03E-12,-57.00479143,-207.5383406,-140.0504032,-306.5103208,-107.0732532,-315.0993304
2.911,-3.41E-13,2.53E-12,-57.59894721,-207.2888748,-141.1632574,-305.9891956,-108.0139346,-314.6337904
2.912,5.46E-12,1.45E-12,-58.17587902,-207.0070149,-142.2531336,-305.4439904,-108.9249953,-314.1368748
2.913,1.74E-11,-3.74E-12,-58.78147547,-206.7110127,-143.36787,-304.8940142,-109.8545904,-313.6276136
2.914,8.64E-12,2.54E-12,-59.40903571,-206.4005432,-144.5027149,-304.3399993,-110.7985315,-313.1071448
2.915,-1.26E-11,1.28E-13,-59.94727685,-206.1390948,-145.5483349,-303.8464913,-111.6474077,-312.6382492
2.916,-9.09E-12,1.02E-12,-60.48930807,-205.8488301,-146.5998905,-303.3374018,-112.4965025,-312.1445192
2.917,7.84E-12,-2.42E-12,-61.06547726,-205.5549288,-147.6870654,-302.8375017,-113.3756223,-311.650406
2.918,1.05E-11,-2.74E-12,-61.58476457,-205.2769952,-148.7182272,-302.3666092,-114.1932576,-311.1754084
2.919,-4.21E-12,6.39E-13,-62.18272369,-204.965772,-149.8283172,-301.875681,-115.0844724,-310.6701636
2.92,6.93E-12,-7.82E-13,-62.71614301,-204.6833109,-150.8777087,-301.4251938,-115.9055656,-310.1966178
2.921,1.71E-12,5.83E-13,-63.26244536,-204.3772764,-151.9377136,-300.9627671,-116.7334702,-309.7023301
2.922,-1.28E-11,7.67E-13,-63.83218816,-204.0613295,-153.0175641,-300.5000923,-117.5782542,-309.2008557
2.923,-1.85E-11,5.54E-13,-64.329261,-203.758114,-154.0198244,-300.0578435,-118.3433175,-308.7147331
2.924,1.58E-11,-3.51E-12,-64.87314855,-203.4722842,-155.0626537,-299.6387057,-119.1476551,-308.248511
2.925,3.41E-13,3.52E-12,-65.44751933,-203.1587436,-156.1283953,-299.1956127,-119.9744459,-307.7569873
2.926,-7.84E-12,-4.31E-12,-65.96277246,-202.8645306,-157.126123,-298.7736334,-120.7335996,-307.287095
2.927,4.09E-12,3.69E-13,-66.48200756,-202.5679917,-158.1176109,-298.3491447,-121.4877259,-306.8170751
2.928,-8.07E-12,3.33E-12,-67.02640621,-202.2599482,-159.1227153,-297.9109984,-122.257517,-306.3376433
2.929,-2.84E-12,-2.63E-12,-67.54445069,-201.9543198,-160.0885563,-297.4726242,-122.9909284,-305.8640933
2.93,-5.00E-12,1.51E-12,-68.05772314,-201.65673,-161.035985,-297.036894,-123.7146491,-305.3972627
2.931,4.43E-12,3.40E-12,-68.61871488,-201.3678987,-162.0169581,-296.6029701,-124.4755806,-304.9417353
2.932,-1.16E-11,-1.18E-12,-69.21460738,-201.0531964,-163.0181224,-296.1346651,-125.2616426,-304.462462
2.933,-9.09E-13,3.42E-12,-69.73318973,-200.7671161,-163.9267323,-295.6849142,-125.9613623,-304.0135164
2.934,-7.39E-12,-1.48E-12,-70.27899104,-200.462218,-164.8467821,-295.2047198,-126.6800071,-303.5470394
2.935,-6.82E-12,-2.26E-12,-70.7891581,-200.1698142,-165.7169902,-294.7226302,-127.3554621,-303.0939236
2.936,9.09E-13,-1.83E-12,-71.34972738,-199.8617558,-166.6225146,-294.2127481,-128.074502,-302.6256008
2.937,-1.60E-11,3.15E-12,-71.88446131,-199.5759629,-167.4887723,-293.7143148,-128.7616274,-302.1795716
2.938,5.34E-12,1.07E-12,-72.46494574,-199.2841135,-168.3890038,-293.2003294,-129.4891624,-301.7270946
2.939,8.75E-12,-1.85E-13,-73.02930056,-198.9862129,-169.2629836,-292.6721189,-130.1959652,-301.2677558
2.94,9.66E-12,-3.55E-13,-73.57476004,-198.6881101,-170.1096003,-292.1368533,-130.8800083,-300.8069847
2.941,7.16E-12,-3.24E-12,-74.12044152,-198.3877615,-170.9496261,-291.5938104,-131.5611472,-300.3423184
2.942,3.64E-12,2.42E-12,-74.65698672,-198.0898688,-171.7759596,-291.0503666,-132.2313645,-299.8793925
2.943,2.05E-12,8.53E-14,-75.22209501,-197.8003918,-172.6264782,-290.5130549,-132.927621,-299.4229994
2.944,9.09E-13,-7.11E-14,-75.77900972,-197.5075285,-173.4655107,-289.9719832,-133.6133294,-298.9615062
2.945,6.59E-12,-1.86E-12,-76.3665109,-197.211955,-174.3329233,-289.4297375,-134.3300104,-298.4940734
2.946,7.96E-13,-6.25E-13,-76.92649951,-196.9220078,-175.1717026,-288.8965643,-135.0158274,-298.0316943
2.947,4.43E-12,-3.84E-13,-77.47162322,-196.6093959,-175.995582,-288.3460824,-135.6827624,-297.5469261
2.948,-4.21E-12,2.52E-12,-78.029397,-196.3087239,-176.8331624,-287.8148066,-136.3576646,-297.0752219
2.949,-3.41E-12,3.06E-12,-78.58492227,-196.0132654,-177.6706311,-287.2979202,-137.0249697,-296.6107034
2.95,8.87E-12,4.69E-13,-79.13058694,-195.7097618,-178.5025304,-286.7825715,-137.6763999,-296.1409605
2.951,-3.98E-12,1.61E-12,-79.72427449,-195.4089163,-179.3840563,-286.2806577,-138.3691727,-295.6775448
2.952,-7.39E-12,3.33E-12,-80.39250435,-195.0809292,-180.3400104,-285.7619456,-139.129142,-295.1915048
2.953,-2.44E-11,-3.24E-12,-80.99909724,-194.7589708,-181.2324957,-285.259173,-139.8194627,-294.7168593
2.954,3.07E-12,1.63E-12,-81.57044446,-194.4266789,-182.0860967,-284.7571456,-140.4657715,-294.2396955
2.955,-6.82E-13,2.03E-12,-82.1834365,-194.0886461,-182.9775532,-284.2570627,-141.1458602,-293.7624939
2.956,-7.96E-12,-2.96E-12,-82.82331857,-193.7463612,-183.8918916,-283.7584053,-141.8458073,-293.2860169
2.957,3.75E-12,1.15E-12,-83.44777644,-193.405759,-184.786579,-283.2651006,-142.5241318,-292.8154731
2.958,5.91E-12,-7.96E-13,-84.03866945,-193.0619083,-185.6432557,-282.7702097,-143.1635264,-292.3452047
2.959,7.05E-12,-3.21E-12,-84.61848282,-192.7220431,-186.4841883,-282.2789589,-143.7886056,-291.8798414
2.96,-1.36E-12,2.22E-12,-85.19852775,-192.4248065,-187.3204692,-281.8279837,-144.4106648,-291.4589167
2.961,2.61E-12,-9.38E-13,-85.91395635,-192.0586097,-188.2870316,-281.3036875,-145.1663219,-290.9699225
2.962,1.05E-11,5.54E-13,-86.47394617,-191.7052656,-189.0928343,-280.7858756,-145.7662203,-290.4937525
2.963,-3.64E-12,6.82E-13,-87.1446384,-191.3835106,-190.0037997,-280.2912767,-146.4779669,-290.0482238
2.964,8.98E-12,4.04E-12,-87.7610463,-191.0617161,-190.8547223,-279.7862546,-147.1380408,-289.6007886
2.965,3.07E-12,-1.14E-12,-88.33273902,-190.7424387,-191.6549524,-279.271358,-147.757477,-289.1530842
2.966,1.01E-11,-2.56E-13,-88.9847049,-190.4356655,-192.5297656,-278.7539416,-148.4625816,-288.7151974
2.967,-3.41E-12,5.54E-13,-89.53917099,-190.1107509,-193.3011458,-278.205776,-149.0756023,-288.2562416
2.968,-5.23E-12,-1.45E-12,-90.08946036,-189.8183426,-194.0627778,-277.6791355,-149.6897718,-287.8278758
2.969,-2.96E-12,1.99E-12,-90.6893448,-189.5202981,-194.8687949,-277.1375043,-150.3587718,-287.3929688
2.97,2.84E-12,-2.46E-12,-91.2409278,-189.2006805,-195.6216625,-276.5665723,-150.9846156,-286.9365952
2.971,-4.55E-12,-5.68E-14,-91.82387517,-188.9252016,-196.4014079,-276.0336777,-151.6468789,-286.5254779
2.972,1.72E-11,-1.46E-12,-92.39556159,-188.5972086,-197.1657675,-275.4437945,-152.302846,-286.0639755
2.973,1.28E-11,1.46E-12,-92.92697159,-188.3352151,-197.8860876,-274.917063,-152.9234114,-285.671613
2.974,6.71E-12,1.99E-12,-93.47527479,-188.0354623,-198.6198995,-274.3513511,-153.5661961,-285.2444427
2.975,-1.76E-11,-1.35E-12,-94.0453681,-187.7438451,-199.3724616,-273.7941803,-154.2344501,-284.830245
2.976,-8.87E-12,-6.12E-12,-94.57329463,-187.4459265,-200.080179,-273.2327404,-154.8632877,-284.4149838
2.977,-1.19E-11,-1.14E-13,-95.18824174,-187.1167073,-200.8726005,-272.6436588,-155.5809674,-283.9740607
2.978,-8.07E-12,-1.44E-12,-95.71616929,-186.8247021,-201.5762916,-272.0975649,-156.2127642,-283.5768793
2.979,1.42E-11,-5.84E-12,-96.32880626,-186.4750273,-202.3636933,-271.4985337,-156.9298285,-283.1262886
2.98,-9.55E-12,-1.38E-12,-96.87102425,-186.188459,-203.0806748,-270.9670342,-157.576739,-282.7415321
2.981,7.16E-12,2.98E-12,-97.38726161,-185.8903611,-203.7726721,-270.4281236,-158.1976412,-282.3464407
2.982,-9.78E-12,-1.35E-12,-98.00822113,-185.5241026,-204.5713857,-269.8248634,-158.9229453,-281.8828504
2.983,-8.53E-12,-1.98E-12,-98.52714261,-185.2391186,-205.2710532,-269.3063821,-159.5455981,-281.4986637
2.984,2.50E-12,4.97E-13,-99.09879654,-184.9380354,-206.028753,-268.7745598,-160.2200773,-281.0949737
2.985,6.93E-12,-5.16E-12,-99.69600918,-184.5842566,-206.8155613,-268.1918386,-160.9189164,-280.6336513
2.986,4.66E-12,2.42E-13,-100.2162668,-184.304677,-207.528735,-267.6836779,-161.539309,-280.2400583
2.987,-1.23E-11,6.25E-13,-100.7779255,-184.0142203,-208.2864006,-267.1635661,-162.199318,-279.8275857
2.988,-8.53E-12,-5.97E-13,-101.3058174,-183.7169875,-209.0131608,-266.6341687,-162.8234832,-279.3988015
2.989,-6.59E-12,6.07E-12,-101.9089696,-183.3977446,-209.8178131,-266.0788166,-163.5207469,-278.936272
2.99,3.64E-12,-2.27E-12,-102.4201206,-183.0977389,-210.5328665,-265.5373215,-164.1239165,-278.4815402
2.991,-3.52E-12,-2.32E-12,-102.9797178,-182.8560398,-211.2989404,-265.0481289,-164.7741436,-278.0739225
2.992,6.25E-12,-2.07E-12,-103.5393401,-182.5932639,-212.0664803,-264.5319064,-165.4224058,-277.6349575
2.993,8.75E-12,-4.14E-12,-104.0558345,-182.3390211,-212.7917229,-264.0192328,-166.0254718,-277.1960953
2.994,-4.55E-13,1.46E-12,-104.5687712,-182.0822716,-213.5136279,-263.5000378,-166.6228336,-276.7481363
2.995,7.28E-12,4.63E-12,-105.1198134,-181.8203188,-214.2732479,-262.9725939,-167.2560758,-276.2902242
2.996,2.50E-12,6.07E-12,-105.7100083,-181.5720571,-215.0710197,-262.4567647,-167.9261676,-275.8430936
2.997,6.93E-12,-3.15E-12,-106.2279722,-181.3141559,-215.794949,-261.930189,-168.5216464,-275.3852543
2.998,-2.09E-11,-6.05E-12,-106.7276729,-181.080054,-216.4983931,-261.4272745,-169.0964021,-274.9519852
2.999,5.91E-12,-2.70E-12,-107.2960628,-180.8178016,-217.2676941,-260.8970408,-169.7373086,-274.4931768
3,-5.68E-13,-1.86E-12,-107.9526645,-180.5626734,-218.1217639,-260.3757319,-170.46381,-274.045944
3.001,7.50E-12,-1.25E-12,-108.4373939,-180.3081517,-218.7999079,-259.8577992,-171.0157441,-273.6056094
3.002,-2.16E-12,-3.94E-12,-108.7784495,-180.1199863,-219.3297142,-259.4099618,-171.4212308,-273.2397631
3.003,-7.73E-12,7.25E-13,-109.383473,-179.8007886,-220.118214,-258.8358001,-172.0878335,-272.7528566
3.004,1.25E-11,1.25E-12,*,*,-220.827387,-258.3297971,-172.678064,-272.3402437
3.005,9.44E-12,-1.18E-12,*,*,-221.5616779,-257.7899149,-173.2972245,-271.8992851
3.006,4.89E-12,-7.39E-13,*,*,-222.2457018,-257.2770156,-173.870079,-271.4923847
3.007,-3.41E-13,-1.85E-12,*,*,-223.1122927,-256.7244877,-174.6299817,-271.0528183
3.008,3.18E-12,2.83E-12,*,*,-223.7385964,-256.2109321,-175.1545983,-270.6590733
3.009,-1.02E-12,-4.41E-13,*,*,-224.3531027,-255.6852667,-175.6729386,-270.2599546
3.01,2.15E-11,3.82E-12,*,*,-224.9568576,-255.166989,-176.1865686,-269.8748465
3.011,-1.27E-11,8.81E-13,*,*,-225.5718542,-254.6455193,-176.7183146,-269.4945854
3.012,-7.50E-12,-1.05E-12,*,*,-226.2286743,-254.1046303,-177.2980662,-269.1007654
3.013,-2.84E-12,-5.68E-13,*,*,-226.8166214,-253.5742385,-177.8148209,-268.722909
3.014,1.64E-11,-2.36E-12,*,*,-227.7227629,-252.942121,-178.6553404,-268.2483996
3.015,-6.59E-12,1.25E-12,*,*,-228.2787942,-252.4101689,-179.1510141,-267.8787346
3.016,-4.66E-12,3.20E-12,*,*,-228.8091882,-251.8661365,-179.6260091,-267.5012741
3.017,-5.46E-12,-5.97E-13,*,*,-229.336254,-251.3302516,-180.1023286,-267.1358524
3.018,-2.61E-12,5.83E-13,*,*,-229.9190637,-250.7758702,-180.6387388,-266.7554315
3.019,-4.55E-13,-7.38E-12,*,*,-230.521046,-250.2077485,-181.1983625,-266.3643738
3.02,-7.62E-12,-2.23E-12,*,*,-231.3423752,-249.5810076,-181.9810682,-265.9174066
3.021,7.62E-12,3.34E-12,*,*,-231.8179216,-249.0239159,-182.4214203,-265.5424046
3.022,1.82E-12,1.75E-12,*,*,-232.051868,-248.5173859,-182.6232957,-265.2198862
3.023,-1.67E-11,4.26E-14,*,*,-232.7129473,-247.9234073,-183.2551215,-264.8114475
3.024,6.93E-12,-9.66E-13,*,*,-233.1250366,-247.3731306,-183.6404689,-264.4478451
3.025,9.78E-12,4.12E-13,*,*,-233.7372492,-246.7686173,-184.2281452,-264.0307465
3.026,4.89E-12,-1.18E-12,*,*,-234.3662092,-246.1718391,-184.8344688,-263.6217299
3.027,-2.33E-11,8.67E-13,*,*,-234.955786,-245.5722863,-185.4030032,-263.2098916
3.028,5.00E-12,-3.55E-13,*,*,-236.2065612,-244.8280518,*,*
3.029,-9.89E-12,2.37E-12,*,*,-236.6013344,-244.2635842,*,*
3.03,1.41E-11,-5.54E-13,*,*,-236.6354312,-243.779142,*,*
3.031,-2.39E-12,-6.31E-12,*,*,*,*,*,*
3.032,-4.77E-12,-1.41E-12,*,*,*,*,*,*
3.033,-1.11E-11,-1.29E-12,*,*,*,*,*,*
3.034,-7.96E-13,4.05E-12,*,*,*,*,*,*
3.035,5.91E-12,7.39E-13,*,*,*,*,*,*
3.036,-1.10E-11,3.42E-12,*,*,*,*,*,*
3.037,2.16E-12,2.70E-13,*,*,*,*,*,*
3.038,1.66E-11,5.54E-13,*,*,*,*,*,*
3.039,-8.41E-12,1.39E-12,*,*,*,*,*,*
3.04,-1.40E-11,1.93E-12,*,*,*,*,*,*
3.041,-7.05E-12,-8.81E-13,*,*,*,*,*,*
3.042,6.93E-12,4.26E-13,*,*,*,*,*,*
3.043,6.03E-12,2.39E-12,*,*,*,*,*,*
3.044,-3.52E-12,2.30E-12,*,*,*,*,*,*
3.045,-4.43E-12,8.53E-13,*,*,*,*,*,*
3.046,-5.23E-12,1.15E-12,*,*,*,*,*,*
3.047,5.00E-12,1.96E-12,*,*,*,*,*,*
3.048,-4.43E-12,1.52E-12,*,*,*,*,*,*
3.049,-2.34E-11,4.08E-12,*,*,*,*,*,*
3.05,-1.16E-11,2.27E-12,*,*,*,*,*,*
3.051,-2.84E-12,1.88E-12,*,*,*,*,*,*
3.052,-6.71E-12,-1.25E-12,*,*,*,*,*,*
3.053,-7.96E-13,-8.24E-13,*,*,*,*,*,*
3.054,-1.83E-11,1.82E-12,*,*,*,*,*,*
3.055,-7.39E-12,3.41E-13,*,*,*,*,*,*
3.056,-2.73E-12,6.08E-12,*,*,*,*,*,*
3.057,-9.32E-12,-3.61E-12,*,*,*,*,*,*
3.058,-1.14E-12,1.08E-12,*,*,*,*,*,*
3.059,-2.61E-12,-1.42E-13,*,*,*,*,*,*
3.06,2.27E-12,-1.34E-12,*,*,*,*,*,*
3.061,1.43E-11,8.81E-13,*,*,*,*,*,*
3.062,1.30E-11,-1.25E-12,*,*,*,*,*,*
3.063,1.06E-11,4.04E-12,*,*,*,*,*,*
3.064,-5.23E-12,1.42E-13,*,*,*,*,*,*
3.065,-9.44E-12,2.67E-12,*,*,*,*,*,*
3.066,6.82E-13,7.39E-13,*,*,*,*,*,*
3.067,5.46E-12,-4.32E-12,*,*,*,*,*,*
3.068,-3.87E-12,2.56E-13,*,*,*,*,*,*
3.069,7.96E-12,1.62E-12,*,*,*,*,*,*
3.07,-7.96E-12,-2.07E-12,*,*,*,*,*,*
3.071,-7.73E-12,6.00E-12,*,*,*,*,*,*
3.072,1.24E-11,-1.79E-12,*,*,*,*,*,*
3.073,-1.84E-11,-1.14E-13,*,*,*,*,*,*
3.074,-2.84E-12,2.27E-12,*,*,*,*,*,*
3.075,2.39E-12,-6.82E-13,*,*,*,*,*,*
3.076,-9.32E-12,5.12E-13,*,*,*,*,*,*
3.077,8.64E-12,-2.98E-12,*,*,*,*,*,*
3.078,-6.14E-12,-2.19E-12,*,*,*,*,*,*
3.079,-2.27E-13,3.13E-13,*,*,*,*,*,*
3.08,9.09E-12,-2.84E-13,*,*,*,*,*,*
3.081,1.64E-11,-1.17E-12,*,*,*,*,*,*
3.082,-4.55E-13,-1.11E-12,*,*,*,*,*,*
3.083,-1.11E-11,1.14E-13,*,*,*,*,*,*
3.084,-1.10E-11,-1.71E-13,*,*,*,*,*,*
3.085,-1.16E-11,-9.66E-13,*,*,*,*,*,*
3.086,1.59E-12,-8.53E-14,*,*,*,*,*,*
3.087,8.41E-12,-3.27E-12,*,*,*,*,*,*
3.088,9.66E-12,-1.85E-12,*,*,*,*,*,*
3.089,3.87E-12,-1.65E-12,*,*,*,*,*,*
3.09,1.03E-11,-4.66E-12,*,*,*,*,*,*
3.091,7.28E-12,8.53E-13,*,*,*,*,*,*
3.092,-9.66E-12,-2.64E-12,*,*,*,*,*,*
3.093,4.32E-12,-4.89E-12,*,*,*,*,*,*
3.094,-6.37E-12,-1.45E-12,*,*,*,*,*,*
3.095,9.78E-12,9.09E-13,*,*,*,*,*,*
3.096,4.77E-12,-1.56E-12,*,*,*,*,*,*
3.097,1.50E-11,2.53E-12,*,*,*,*,*,*
3.098,-6.37E-12,-1.93E-12,*,*,*,*,*,*
3.099,-9.32E-12,2.87E-12,*,*,*,*,*,*
3.1,1.21E-11,-1.22E-12,*,*,*,*,*,*
3.101,-5.00E-12,-3.41E-13,*,*,*,*,*,*
3.102,-2.96E-12,-1.90E-12,*,*,*,*,*,*
3.103,1.72E-11,1.02E-12,*,*,*,*,*,*
3.104,7.73E-12,-1.93E-12,*,*,*,*,*,*
3.105,3.75E-12,-1.53E-12,*,*,*,*,*,*
3.106,1.93E-12,-2.98E-12,*,*,*,*,*,*
3.107,8.30E-12,1.76E-12,*,*,*,*,*,*
3.108,-1.14E-13,-2.33E-12,*,*,*,*,*,*
3.109,4.55E-12,2.70E-12,*,*,*,*,*,*
3.11,4.09E-12,3.61E-12,*,*,*,*,*,*
3.111,7.62E-12,3.95E-12,*,*,*,*,*,*
3.112,8.53E-12,4.83E-13,*,*,*,*,*,*
3.113,-5.68E-12,4.01E-12,*,*,*,*,*,*
3.114,1.07E-11,5.68E-14,*,*,*,*,*,*
3.115,-3.52E-12,-6.54E-13,*,*,*,*,*,*
3.116,2.73E-12,-2.44E-12,*,*,*,*,*,*
3.117,-1.55E-11,2.13E-12,*,*,*,*,*,*
3.118,-1.09E-11,-3.18E-12,*,*,*,*,*,*
3.119,1.59E-12,8.81E-13,*,*,*,*,*,*
3.12,4.89E-12,-1.42E-13,*,*,*,*,*,*
3.121,-2.05E-12,-2.79E-12,*,*,*,*,*,*
3.122,1.47E-11,1.39E-12,*,*,*,*,*,*
3.123,1.30E-11,-8.24E-13,*,*,*,*,*,*
3.124,-1.15E-11,-7.11E-13,*,*,*,*,*,*
3.125,4.43E-12,1.36E-12,*,*,*,*,*,*
3.126,6.14E-12,1.05E-12,*,*,*,*,*,*
3.127,-1.26E-11,-6.88E-12,*,*,*,*,*,*
3.128,5.46E-12,-2.56E-13,*,*,*,*,*,*
3.129,-1.36E-12,1.08E-12,*,*,*,*,*,*
3.13,-8.98E-12,-1.31E-12,*,*,*,*,*,*
3.131,-8.64E-12,1.08E-12,*,*,*,*,*,*
3.132,-3.87E-12,1.42E-13,*,*,*,*,*,*
3.133,-1.71E-12,-2.19E-12,*,*,*,*,*,*
3.134,-1.93E-12,2.56E-12,*,*,*,*,*,*
3.135,-9.89E-12,3.47E-12,*,*,*,*,*,*
3.136,-6.25E-12,1.05E-12,*,*,*,*,*,*
3.137,1.14E-12,-8.81E-13,*,*,*,*,*,*
3.138,-1.18E-11,1.08E-12,*,*,*,*,*,*
3.139,5.12E-12,-4.60E-12,*,*,*,*,*,*
3.14,-8.30E-12,1.51E-12,*,*,*,*,*,*
3.141,-8.98E-12,5.68E-14,*,*,*,*,*,*
3.142,-3.07E-12,-5.12E-13,*,*,*,*,*,*
3.143,-1.01E-11,-5.77E-12,*,*,*,*,*,*
3.144,7.28E-12,2.02E-12,*,*,*,*,*,*
3.145,-6.59E-12,2.98E-12,*,*,*,*,*,*
3.146,7.28E-12,-9.95E-13,*,*,*,*,*,*
3.147,6.03E-12,2.84E-13,*,*,*,*,*,*
3.148,-1.38E-11,1.71E-12,*,*,*,*,*,*
3.149,1.58E-11,-4.26E-13,*,*,*,*,*,*
3.15,1.82E-11,-6.82E-13,*,*,*,*,*,*
3.151,-1.06E-11,1.22E-12,*,*,*,*,*,*
3.152,3.41E-12,-3.33E-12,*,*,*,*,*,*
3.153,4.21E-12,-4.92E-12,*,*,*,*,*,*
3.154,-6.82E-12,-3.15E-12,*,*,*,*,*,*
3.155,-8.19E-12,1.02E-12,*,*,*,*,*,*
3.156,4.89E-12,3.52E-12,*,*,*,*,*,*
3.157,4.89E-12,-2.56E-13,*,*,*,*,*,*
3.158,-8.98E-12,-4.21E-12,*,*,*,*,*,*
3.159,-2.96E-12,8.24E-13,*,*,*,*,*,*
3.16,1.10E-11,-3.69E-13,*,*,*,*,*,*
3.161,7.96E-12,1.19E-12,*,*,*,*,*,*
3.162,1.57E-11,-1.14E-13,*,*,*,*,*,*
3.163,-9.89E-12,7.96E-13,*,*,*,*,*,*
3.164,9.32E-12,5.34E-12,*,*,*,*,*,*
3.165,2.61E-12,-4.21E-12,*,*,*,*,*,*
3.166,-3.87E-12,-2.19E-12,*,*,*,*,*,*
3.167,8.19E-12,6.85E-12,*,*,*,*,*,*
3.168,-3.30E-12,2.13E-12,*,*,*,*,*,*
3.169,1.93E-12,-8.81E-13,*,*,*,*,*,*
3.17,-5.57E-12,-4.83E-13,*,*,*,*,*,*
3.171,4.09E-12,-6.25E-13,*,*,*,*,*,*
3.172,-2.73E-12,3.41E-13,*,*,*,*,*,*
3.173,-1.02E-12,2.61E-12,*,*,*,*,*,*
3.174,1.14E-11,-1.99E-13,*,*,*,*,*,*
3.175,2.39E-12,-1.68E-12,*,*,*,*,*,*
3.176,-1.02E-12,3.52E-12,*,*,*,*,*,*
3.177,-3.52E-12,1.53E-12,*,*,*,*,*,*
3.178,-1.85E-11,-1.62E-12,*,*,*,*,*,*
3.179,-3.18E-12,3.04E-12,*,*,*,*,*,*
3.18,-2.27E-13,7.11E-13,*,*,*,*,*,*
3.181,-7.16E-12,5.12E-13,*,*,*,*,*,*
3.182,-3.07E-12,-1.34E-12,*,*,*,*,*,*
3.183,-2.27E-12,8.81E-13,*,*,*,*,*,*
3.184,6.93E-12,5.63E-12,*,*,*,*,*,*
3.185,-1.48E-12,-1.22E-12,*,*,*,*,*,*
3.186,1.71E-12,-3.15E-12,*,*,*,*,*,*
3.187,-4.66E-12,-4.58E-12,*,*,*,*,*,*
3.188,-8.53E-12,5.68E-13,*,*,*,*,*,*
3.189,-7.84E-12,-1.22E-12,*,*,*,*,*,*
3.19,-2.27E-12,-5.12E-13,*,*,*,*,*,*
3.191,-2.50E-12,-9.38E-13,*,*,*,*,*,*
3.192,5.80E-12,0,*,*,*,*,*,*
3.193,-5.34E-12,-3.33E-12,*,*,*,*,*,*
3.194,-2.50E-12,3.81E-12,*,*,*,*,*,*
3.195,1.31E-11,-2.56E-13,*,*,*,*,*,*
3.196,7.16E-12,2.96E-12,*,*,*,*,*,*
3.197,-2.10E-11,-2.36E-12,*,*,*,*,*,*
3.198,-9.78E-12,-1.99E-12,*,*,*,*,*,*
3.199,3.75E-12,1.73E-12,*,*,*,*,*,*
3.2,1.59E-12,-6.03E-12,*,*,*,*,*,*
3.201,1.08E-11,1.82E-12,*,*,*,*,*,*
3.202,-1.21E-11,-1.48E-12,*,*,*,*,*,*
3.203,7.96E-12,-4.09E-12,*,*,*,*,*,*
3.204,-9.09E-13,1.51E-12,*,*,*,*,*,*
3.205,-5.46E-12,-1.28E-12,*,*,*,*,*,*
3.206,1.15E-11,3.81E-12,*,*,*,*,*,*
3.207,1.10E-11,-1.02E-12,*,*,*,*,*,*
3.208,-1.15E-11,1.56E-12,*,*,*,*,*,*
3.209,-8.07E-12,-2.87E-12,*,*,*,*,*,*
3.21,-5.00E-12,-2.19E-12,*,*,*,*,*,*
3.211,7.39E-12,-4.32E-12,*,*,*,*,*,*
3.212,1.00E-11,1.48E-12,*,*,*,*,*,*
3.213,-6.14E-12,-1.28E-12,*,*,*,*,*,*
3.214,-6.25E-12,3.13E-12,*,*,*,*,*,*
3.215,-1.27E-11,7.67E-13,*,*,*,*,*,*
3.216,3.87E-12,-1.25E-12,*,*,*,*,*,*
3.217,-1.71E-12,-3.69E-13,*,*,*,*,*,*
3.218,-2.05E-12,-2.61E-12,*,*,*,*,*,*
